species,latitude,longitude,presence,wc2,wc2.1,wc2.2,wc2.3,wc2.4,wc2.5,wc2.6,wc2.7,wc2.8,wc2.9,wc2.10,wc2.11,wc2.12,wc2.13,wc2.14,wc2.15,wc2.16,wc2.17,wc2.18,wc2.19
Rhinoceros unicornis,27.68255,84.550696,1,24.054167,28.733334,16.816668,2019.0,540.0,7.0,120.567856,1407.0,33.0,986.0,40.0,11.608334,45.52288,501.88037,35.1,9.6,25.499998,28.466667,17.716667,246.0
Rhinoceros unicornis,27.441048,84.478204,1,23.125,27.783333,15.933333,1743.0,455.0,6.0,118.23188,1198.0,35.0,841.0,42.0,10.766666,43.41398,500.57013,33.8,9.0,24.8,27.533333,16.866667,371.0
Rhinoceros unicornis,27.50173,84.405727,1,23.166666,27.85,15.9,1796.0,462.0,7.0,117.23246,1231.0,36.0,878.0,43.0,10.866667,43.641228,505.50757,33.9,9.0,24.900002,27.616667,16.8,383.0
Rhinoceros unicornis,26.930954,91.29419,1,17.225,21.716667,11.6,2020.0,522.0,11.0,95.47235,1206.0,45.0,1206.0,59.0,8.05,42.59259,413.56268,25.6,6.7,18.900002,21.716667,12.616667,1656.0
Rhinoceros unicornis,26.796261,93.250041,1,24.295834,28.766666,18.066668,2458.0,466.0,11.0,87.596695,1314.0,60.0,1314.0,60.0,10.208334,45.572918,440.26572,32.7,10.3,22.400002,28.766666,18.066668,90.0
Rhinoceros unicornis,27.523278,84.306302,1,24.095833,28.833334,16.716667,1892.0,519.0,5.0,121.605354,1326.0,32.0,947.0,39.0,11.308332,44.001297,512.73535,35.3,9.6,25.699999,28.516666,17.6,214.0
Rhinoceros unicornis,26.545887,92.906709,1,24.383333,28.733334,18.25,1858.0,356.0,8.0,88.31946,1013.0,37.0,1013.0,37.0,10.016666,45.324284,431.52652,32.7,10.6,22.1,28.733334,18.25,69.0
Rhinoceros unicornis,26.730903,93.458073,1,23.95,28.4,17.633333,2304.0,425.0,11.0,84.018036,1186.0,61.0,1186.0,62.0,9.95,44.618835,444.0004,32.1,9.8,22.3,28.4,18.616667,77.0
Rhinoceros unicornis,27.751022,84.057801,1,20.895834,25.5,13.933333,2064.0,524.0,7.0,108.67471,1357.0,44.0,1074.0,57.0,11.258333,45.396503,489.7284,31.5,6.7,24.8,25.466667,14.799999,834.0
Rhinoceros unicornis,27.461085,84.226492,1,23.408333,28.1,16.166666,1800.0,488.0,6.0,118.74451,1244.0,35.0,901.0,43.0,10.916667,43.4927,503.87515,34.3,9.2,25.099998,27.816666,17.083334,325.0
