species,latitude,longitude,presence,wc2,wc2.1,wc2.2,wc2.3,wc2.4,wc2.5,wc2.6,wc2.7,wc2.8,wc2.9,wc2.10,wc2.11,wc2.12,wc2.13,wc2.14,wc2.15,wc2.16,wc2.17,wc2.18,wc2.19
Grus antigone,27.173849,78.815906,1,25.537500381469727,33.099998474121094,16.21666717529297,830.0,261.0,3.0,134.9169464111328,658.0,24.0,298.0,35.0,13.641666412353516,39.200191497802734,685.8575439453125,42.20000076293945,7.400000095367432,34.79999923706055,29.53333282470703,29.316665649414062,158.0
Grus antigone,27.187636,77.471232,1,25.52083396911621,33.16666793823242,15.81666660308838,670.0,250.0,2.0,150.4931182861328,566.0,18.0,240.0,23.0,14.074999809265137,40.09971618652344,703.6090698242188,42.0,6.900000095367432,35.099998474121094,29.78333282470703,23.66666603088379,177.0
Grus antigone,27.131956,77.544167,1,25.387500762939453,33.133331298828125,15.616666793823242,689.0,256.0,2.0,149.91416931152344,581.0,19.0,246.0,23.0,14.041666984558104,39.66572570800781,710.1444091796875,42.0,6.599999904632568,35.400001525878906,29.649999618530277,23.5,177.0
Grus antigone,27.170929,77.518243,1,25.34583282470703,33.01666641235352,15.716667175292969,674.0,250.0,2.0,149.74755859375,568.0,18.0,241.0,23.0,13.875,39.64285659790039,701.091552734375,41.70000076293945,6.699999809265137,35.0,29.600000381469727,23.5,176.0
Grus antigone,27.163872,77.523331,1,25.34166717529297,33.01666641235352,15.699999809265137,675.0,251.0,2.0,149.88954162597656,569.0,18.0,241.0,23.0,13.899999618530272,39.71428680419922,702.00634765625,41.70000076293945,6.699999809265137,35.0,29.600000381469727,23.483333587646484,175.0
Grus antigone,27.18082,77.516953,1,25.350000381469727,32.983333587646484,15.75,671.0,249.0,2.0,149.66017150878906,565.0,18.0,240.0,23.0,13.833333015441896,39.75096130371094,698.8269653320312,41.59999847412109,6.800000190734863,34.79999923706055,29.61666679382324,23.5,177.0
Grus antigone,27.155754,77.530815,1,25.316665649414062,33.03333282470703,15.633333206176758,679.0,252.0,2.0,149.67234802246094,572.0,19.0,242.0,23.0,13.93333339691162,39.58333206176758,705.163818359375,41.79999923706055,6.599999904632568,35.20000076293945,29.58333396911621,23.46666717529297,176.0
Grus antigone,27.155767,77.530838,1,25.316665649414062,33.03333282470703,15.633333206176758,679.0,252.0,2.0,149.67234802246094,572.0,19.0,242.0,23.0,13.93333339691162,39.58333206176758,705.163818359375,41.79999923706055,6.599999904632568,35.20000076293945,29.58333396911621,23.46666717529297,176.0
Grus antigone,27.166404,77.525709,1,25.33333396911621,33.01666641235352,15.666666984558104,676.0,251.0,2.0,149.585205078125,569.0,19.0,241.0,23.0,13.916666984558104,39.761905670166016,702.6907348632812,41.70000076293945,6.699999809265137,35.0,29.58333396911621,23.46666717529297,175.0
Grus antigone,24.592665,74.109668,1,25.44583320617676,31.850000381469727,18.149999618530277,580.0,195.0,1.0,145.71884155273438,480.0,6.0,66.0,6.0,13.341666221618652,42.220462799072266,534.396240234375,40.400001525878906,8.800000190734863,31.60000228881836,27.233333587646484,18.149999618530277,481.0
