species,latitude,longitude,presence,wc2,wc2.1,wc2.2,wc2.3,wc2.4,wc2.5,wc2.6,wc2.7,wc2.8,wc2.9,wc2.10,wc2.11,wc2.12,wc2.13,wc2.14,wc2.15,wc2.16,wc2.17,wc2.18,wc2.19
Panthera leo,-27.770959,32.054568,1,20.929167,24.116667,17.266666,792.0,123.0,17.0,55.016296,321.0,64.0,321.0,64.0,11.308333,58.5924,275.85782,29.5,10.2,19.3,24.116667,17.266666,208.0
Panthera leo,2.394,31.554747,1,25.254168,26.583332,23.633333,1048.0,136.0,19.0,46.309128,382.0,82.0,125.0,382.0,11.408333,65.56514,140.08858,33.6,16.2,17.399998,23.633333,26.083332,666.0
Panthera leo,-7.776378,34.813376,1,22.670834,24.416668,20.45,638.0,141.0,0.0,106.344734,378.0,0.0,163.0,0.0,11.808333,67.092804,157.94792,30.9,13.3,17.599998,23.433334,20.45,930.0
Panthera leo,-3.160353,35.532271,1,18.4375,19.65,16.316666,734.0,155.0,3.0,85.72337,373.0,10.0,373.0,16.0,12.008333,70.63725,143.82953,26.6,9.6,17.0,19.65,16.8,1737.0
Panthera leo,-3.609943,36.120001,1,21.741667,23.133333,19.416666,618.0,151.0,1.0,91.829926,326.0,5.0,238.0,9.0,12.049999,71.30177,158.84288,30.2,13.3,16.900002,23.116667,19.916666,1096.0
Panthera leo,-23.680562,31.220413,1,22.504168,26.316666,17.7,484.0,88.0,4.0,79.690834,250.0,16.0,250.0,16.0,13.608334,58.15527,352.32642,32.4,9.0,23.400002,26.316666,17.7,328.0
Panthera leo,-3.32403,35.582924,1,19.008333,20.316666,16.766666,888.0,230.0,4.0,91.71057,483.0,16.0,452.0,25.0,10.516666,67.849464,152.20848,26.8,11.3,15.499999,19.65,17.25,1621.0
Panthera leo,-3.618586,35.95183,1,22.2625,23.633333,19.983334,617.0,152.0,1.0,90.962906,324.0,7.0,324.0,12.0,12.041667,71.252464,156.17772,30.8,13.9,16.9,23.633333,20.466667,983.0
Panthera leo,-27.672615,32.070903,1,21.366667,24.683332,17.483334,718.0,112.0,15.0,57.111416,295.0,53.0,295.0,53.0,11.3,57.360405,291.50342,30.1,10.4,19.7,24.683332,17.483334,146.0
Panthera leo,-0.401371,36.054848,1,16.833334,17.816668,15.983334,768.0,124.0,25.0,42.101852,279.0,103.0,212.0,213.0,14.15,80.85715,73.495,26.3,8.8,17.5,17.083334,17.2,1920.0
Panthera leo,-3.799143,36.001433,1,21.679167,23.0,19.383333,634.0,152.0,1.0,91.68555,335.0,6.0,335.0,9.0,11.475,71.27329,155.27771,29.4,13.3,16.099998,23.0,19.95,1062.0
Panthera leo,-18.084614,21.646404,1,22.383333,25.866667,17.366667,545.0,138.0,0.0,115.14709,368.0,1.0,159.0,2.0,16.266666,56.67828,357.71582,35.2,6.5,28.7,24.65,17.433334,1041.0
Panthera leo,-27.616964,32.183178,1,21.729166,25.116667,17.766666,735.0,113.0,15.0,55.166058,300.0,55.0,299.0,55.0,11.575,57.0197,297.68393,30.7,10.4,20.300001,25.05,17.766666,100.0
Panthera leo,-25.83204,27.974794,1,18.045834,22.233334,12.35,672.0,128.0,2.0,79.82325,336.0,12.0,325.0,12.0,14.341667,56.022137,416.574,28.4,2.8,25.6,21.883333,12.35,1294.0
Panthera leo,-0.06394,30.183468,1,23.233334,23.666666,22.916666,872.0,124.0,26.0,45.721107,318.0,122.0,157.0,278.0,9.983334,89.1369,34.134315,29.0,17.8,11.200001,23.066666,23.0,914.0
Panthera leo,-33.475859,26.670218,1,18.304167,21.533333,15.283333,670.0,79.0,36.0,26.7671,222.0,110.0,187.0,125.0,10.575,59.41011,253.67712,27.0,9.2,17.8,18.85,15.916667,265.0
Panthera leo,-33.415998,26.677553,1,18.254168,21.516666,15.183333,665.0,76.0,34.0,27.402151,220.0,107.0,190.0,119.0,10.608334,59.59738,256.9441,26.9,9.1,17.8,18.833334,15.816667,284.0
Panthera leo,-33.43129,26.623487,1,18.216667,21.5,15.133333,655.0,76.0,34.0,27.78122,218.0,104.0,187.0,118.0,10.900001,60.220993,258.59177,27.1,9.0,18.1,18.833334,15.75,286.0
Panthera leo,-24.963376,31.725748,1,21.775,25.55,16.8,592.0,106.0,7.0,77.28327,305.0,26.0,305.0,26.0,13.966667,58.194443,359.58624,31.6,7.6,24.0,25.55,16.8,239.0
Panthera leo,-26.299109,20.616015,1,20.4125,27.183332,12.466667,218.0,45.0,2.0,85.63903,125.0,6.0,109.0,6.0,17.875,52.884617,602.57446,35.6,1.8,33.8,26.516666,12.466667,915.0
Panthera leo,-3.086499,35.417389,1,20.4125,21.566668,18.5,509.0,93.0,2.0,87.87296,260.0,6.0,260.0,6.0,12.891667,75.38986,127.69146,28.7,11.6,17.1,21.566668,18.5,1478.0
