species,latitude,longitude,presence,wc2,wc2.1,wc2.2,wc2.3,wc2.4,wc2.5,wc2.6,wc2.7,wc2.8,wc2.9,wc2.10,wc2.11,wc2.12,wc2.13,wc2.14,wc2.15,wc2.16,wc2.17,wc2.18,wc2.19
Bos frontalis,21.030523,80.135961,1,26.670834,33.033333,21.016666,1536.0,491.0,4.0,142.3201,1235.0,20.0,195.0,20.0,11.925,40.561226,467.56848,42.0,12.6,29.4,27.066668,21.016666,271.0
Bos frontalis,21.782465,79.393461,1,25.429167,31.766666,19.733334,1097.0,336.0,9.0,128.81668,811.0,35.0,174.0,35.0,11.541667,40.075233,468.9614,40.6,11.8,28.8,25.95,19.733334,470.0
Bos frontalis,11.697861,76.405918,1,22.1625,24.516666,20.733334,2040.0,604.0,4.0,107.81853,1285.0,21.0,228.0,105.0,9.041666,57.225735,154.24487,30.5,14.7,15.8,21.366667,22.483334,867.0
Bos frontalis,10.201254,76.942491,1,20.979166,22.65,19.733334,2387.0,571.0,23.0,84.465225,1314.0,89.0,278.0,304.0,8.358334,62.84461,113.76729,27.7,14.4,13.300001,20.733334,20.75,1088.0
Bos frontalis,21.46723,83.773386,1,26.8375,32.7,21.266666,1529.0,440.0,4.0,131.3349,1148.0,22.0,250.0,22.0,11.241667,39.7232,447.981,41.2,12.9,28.300001,27.666666,21.266666,174.0
Bos frontalis,14.327597,101.768164,1,24.770834,26.616667,22.016666,1185.0,238.0,2.0,76.91864,581.0,26.0,362.0,44.0,9.658334,58.18273,187.54948,32.3,15.7,16.599998,25.183334,22.4,492.0
Bos frontalis,12.121831,76.669017,1,24.654167,27.316666,22.900002,714.0,157.0,3.0,83.42978,302.0,18.0,215.0,73.0,10.375,59.9711,176.80829,34.0,16.7,17.3,23.95,25.166666,668.0
Bos frontalis,11.618859,76.574167,1,21.879168,24.283333,20.3,1593.0,396.0,4.0,92.96871,884.0,19.0,209.0,111.0,9.358334,57.063007,159.06628,30.6,14.2,16.400002,21.183334,22.133333,945.0
Bos frontalis,21.926123,79.236677,1,25.191666,31.566666,19.5,1087.0,323.0,8.0,126.73542,791.0,38.0,180.0,39.0,12.866667,42.185795,470.88324,41.1,10.6,30.499998,25.666666,19.766666,562.0
Bos frontalis,14.227072,101.604991,1,25.454166,27.1,23.05,1275.0,254.0,3.0,77.80344,627.0,29.0,388.0,45.0,9.508333,59.80083,165.89232,32.7,16.8,15.900002,25.816666,23.3,355.0
Bos frontalis,11.826294,76.199118,1,22.666666,25.1,21.35,2176.0,717.0,3.0,116.668365,1445.0,23.0,246.0,95.0,8.883333,58.061,158.17616,31.0,15.7,15.3,21.7,23.15,835.0
Bos frontalis,11.885301,76.213581,1,23.3125,25.916666,21.866667,1910.0,621.0,3.0,112.39108,1212.0,23.0,258.0,90.0,8.725,56.29032,169.34532,31.9,16.4,15.5,22.333334,23.816666,707.0
Bos frontalis,21.485931,83.708038,1,26.954166,33.083332,21.2,1488.0,427.0,4.0,130.69748,1115.0,22.0,244.0,22.0,11.591667,40.109573,463.8204,41.8,12.9,28.9,27.616667,21.2,203.0
Bos frontalis,12.974184,99.50968,1,26.133333,27.583334,24.583334,825.0,191.0,5.0,83.801315,440.0,17.0,166.0,81.0,8.2,62.59542,117.247475,32.5,19.4,13.1,26.05,24.833334,301.0
Bos frontalis,11.616456,76.585204,1,22.054167,24.483334,20.466667,1548.0,378.0,4.0,91.3034,844.0,19.0,210.0,112.0,9.408334,57.36789,160.68686,30.8,14.4,16.4,21.35,22.333332,929.0
Bos frontalis,9.736589,77.2987,1,26.383333,28.316666,24.616667,1197.0,221.0,26.0,56.865623,480.0,105.0,234.0,275.0,9.483334,65.40229,141.41064,33.9,19.4,14.500002,25.833334,26.1,402.0
Bos frontalis,9.416218,77.255742,1,19.0,20.466667,17.65,2039.0,322.0,41.0,53.507,787.0,160.0,320.0,438.0,7.6500006,62.195126,112.20922,25.1,12.8,12.3,19.116667,18.45,1516.0
Bos frontalis,21.312772,80.160232,1,26.4,32.8,20.683332,1486.0,474.0,3.0,144.1841,1210.0,21.0,173.0,21.0,11.833333,40.525112,471.22665,41.7,12.5,29.2,26.866667,20.683332,330.0
Bos frontalis,21.334035,80.145552,1,26.379166,32.833332,20.616667,1468.0,469.0,3.0,144.35344,1196.0,21.0,170.0,21.0,11.908333,40.504536,475.0285,41.8,12.4,29.4,26.85,20.616667,337.0
Bos frontalis,10.369411,76.953943,1,21.170834,23.0,19.8,2080.0,486.0,20.0,82.55667,1118.0,72.0,246.0,279.0,8.875,62.500004,124.34296,28.3,14.1,14.199999,20.9,20.95,1052.0
